timestamp,price_usd,volume_24h,market_cap,coin
2025-05-01 15:06:42.291,96749.27550848683,26567655717.851673,1919595406588.7031,bitcoin
2025-05-01 16:06:39.128,97029.26431397643,29414827814.68324,1926556756195.826,bitcoin
2025-05-01 17:12:29.704,97176.44540379278,29477473684.18366,1929144093980.5073,bitcoin
2025-05-01 18:03:00.814,96792.53145567431,28838066459.762085,1922042291795.7166,bitcoin
2025-05-01 19:03:13.844,96867.06052048807,30165663184.62749,1923704464044.5308,bitcoin
2025-05-01 20:09:55.033,96463.63976230014,30733961232.926144,1915639396111.1174,bitcoin
2025-05-01 21:05:05.352,96468.24929711736,30174679507.898174,1915711881874.2947,bitcoin
2025-05-01 22:09:45.915,96533.24903530022,30624278462.51829,1916936032397.737,bitcoin
2025-05-01 23:09:47.843,96346.4385297464,30418855312.048153,1914115994357.575,bitcoin
2025-05-02 00:04:58.777,96465.09077322687,30294406728.588135,1915483313570.4402,bitcoin
2025-05-02 01:08:26.540,97068.51079800248,29099972720.72936,1927654253405.9521,bitcoin
2025-05-02 02:08:48.436,96864.53630852731,30853477916.63457,1923811521236.3557,bitcoin
2025-05-02 03:09:58.700,97058.54156171245,30294435056.532578,1927584495270.8008,bitcoin
2025-05-02 04:09:45.690,97183.42883942672,30009250890.425915,1929943707326.5803,bitcoin
2025-05-02 05:04:52.257,96951.50818834538,29981421026.003487,1925324402336.9197,bitcoin
2025-05-02 06:05:54.675,96715.25683617221,29878965823.65487,1921100338577.4573,bitcoin
2025-05-02 07:08:38.328,96702.21533716211,29680702383.945328,1921066943613.133,bitcoin
2025-05-02 08:09:22.935,96471.938225181,30719766554.5397,1915769748301.1638,bitcoin
2025-05-02 09:04:54.234,96638.93322232095,31123006953.2952,1919595792474.6592,bitcoin
2025-05-02 10:04:41.014,96682.78962027833,30268902992.018772,1920059787645.909,bitcoin
2025-05-02 11:04:58.715,96876.45142344802,28372588450.71461,1923804779548.0542,bitcoin
2025-05-02 12:04:59.879,96955.62770097495,27904843269.321735,1925748749965.4849,bitcoin
2025-05-02 13:12:58.239,97103.35603243245,27998051121.651707,1929685404583.3525,bitcoin
2025-05-02 14:09:37.885,96929.04808700876,26836557014.7517,1924458917714.7673,bitcoin
2025-05-02 15:14:44.556,97715.58382024213,25114474341.88876,1940600758896.6182,bitcoin
2025-05-02 16:20:52.184,97576.91324468188,25770760646.27528,1937819300172.1194,bitcoin
2025-05-02 17:14:57.972,97252.90131454506,25650281935.08967,1931435685045.7642,bitcoin
2025-05-02 18:04:47.340,97426.94700917671,25089419641.31197,1934370216245.837,bitcoin
2025-05-02 19:08:57.712,97171.61991369829,24793549982.81437,1929969795004.8328,bitcoin
2025-05-02 20:09:58.438,96984.40777110745,22197638589.535084,1925337814269.9602,bitcoin
2025-05-02 21:13:14.153,97041.44181128644,23467427705.43885,1927187447676.9133,bitcoin
2025-05-02 22:10:55.379,96738.11613131239,23473626429.491463,1920793787000.1318,bitcoin
2025-05-02 23:02:04.680,96685.63911259717,23653774693.97117,1920001391930.3542,bitcoin
2025-05-03 00:09:42.096,96932.91347341705,23205245809.957306,1924203175238.9617,bitcoin
2025-05-03 01:06:48.961,96730.10192500369,22853098613.073677,1920803141192.9292,bitcoin
2025-05-03 02:04:58.006,96523.60435697486,22640101293.117558,1916799062119.9956,bitcoin
2025-05-03 03:02:38.338,96585.86635562367,22675316857.454895,1918125860584.7764,bitcoin
2025-05-03 04:05:13.178,96399.3103307854,22707562707.40169,1914911286018.8057,bitcoin
2025-05-03 05:09:40.638,96537.85554466437,22351303571.20296,1917177106906.4773,bitcoin
2025-05-03 06:16:15.740,96380.04392946887,22214438730.17458,1915868978939.474,bitcoin
2025-05-03 07:09:52.564,96226.48114418039,22260653645.612877,1911145855954.8894,bitcoin
2025-05-03 08:14:54.951,96219.45399678136,21547840146.452686,1911292388335.8235,bitcoin
2025-05-03 09:04:51.719,96358.32950974852,21442342178.367455,1914046903117.4158,bitcoin
2025-05-03 10:01:54.700,96278.3950554348,21292217402.85239,1912003467134.7864,bitcoin
2025-05-03 11:08:07.233,95964.52767965854,20873987460.27931,1905618377972.6956,bitcoin
2025-05-03 12:09:59.606,95976.4505745279,21569376866.02696,1905699807270.588,bitcoin
2025-05-03 13:11:12.443,96173.42460959752,20848427865.20763,1909615586613.0547,bitcoin
2025-05-03 14:06:29.454,96321.3677258507,20061877704.081253,1912673840938.1858,bitcoin
2025-05-03 15:09:40.895,96480.99719442788,17676181287.61406,1916031311384.8076,bitcoin
2025-05-03 16:04:52.266,96425.31179505517,16659484680.971737,1914615095886.4614,bitcoin
2025-05-03 17:02:55.295,96208.48935554299,15798804108.982094,1910647530608.636,bitcoin
2025-05-03 18:04:47.098,96183.72181610571,15201896639.366053,1910115009930.478,bitcoin
2025-05-03 19:09:37.000,96178.88564981271,14518736181.087574,1909967075719.8145,bitcoin
2025-05-03 20:09:16.993,96392.32633421359,13982480461.276867,1914246941863.4026,bitcoin
2025-05-03 21:04:45.803,96358.9081323945,13683926554.50724,1913560750732.9102,bitcoin
2025-05-03 22:09:51.477,96279.18995625683,13732087159.535091,1912482552806.891,bitcoin
2025-05-03 23:07:00.511,96206.39898420339,13326810903.668207,1910826891059.8303,bitcoin
2025-05-04 00:09:48.466,95911.57974109074,13813438878.834085,1904338552992.5322,bitcoin
2025-05-04 01:04:57.525,95895.53297681686,13881614393.781986,1904186358040.4126,bitcoin
2025-05-04 02:00:39.938,95915.88640420574,13993377855.473185,1902735485271.4714,bitcoin
2025-05-04 03:05:33.685,95922.38712221736,14256923404.738726,1904967939512.7117,bitcoin
2025-05-04 04:08:24.956,95806.54957964174,13845822711.525883,1902668264356.4146,bitcoin
2025-05-04 05:04:53.891,95780.01377709549,13687202544.12697,1902530259599.3694,bitcoin
2025-05-04 06:04:53.771,96064.91190994653,13761640842.940067,1907902957856.0437,bitcoin
2025-05-04 07:09:44.106,95913.60802998614,14007211984.72032,1904873371171.9734,bitcoin
2025-05-04 08:07:55.133,95922.80323598157,13984241398.405252,1904860131154.4387,bitcoin
2025-05-04 09:09:18.829,95625.17286104144,13963281488.92839,1899106634638.2727,bitcoin
2025-05-04 10:05:52.407,95523.33996950623,14034759462.860163,1897642268257.601,bitcoin
2025-05-04 11:04:49.618,95446.2718625732,13617632001.567099,1895560547557.578,bitcoin
2025-05-04 12:09:50.509,95458.83076597172,13586975301.183405,1895223456897.7268,bitcoin
2025-05-04 13:07:11.495,95563.77480239843,13507774100.668886,1897026866401.7678,bitcoin
2025-05-04 14:09:44.430,95378.85274818254,13810995754.764679,1894028035797.237,bitcoin
2025-05-04 15:02:32.122,95608.48318552892,13788864350.886929,1898145013278.0212,bitcoin
2025-05-04 16:10:43.128,95525.92857480767,13855285037.887497,1897241631032.5688,bitcoin
2025-05-04 17:14:56.238,95450.75277975168,13828084316.878592,1894548715826.2097,bitcoin
2025-05-04 18:03:43.377,95430.42950592804,13779921001.270773,1895239239273.5598,bitcoin
2025-05-04 19:08:10.747,95398.8923422279,13671729769.540792,1894385798641.5093,bitcoin
2025-05-04 20:05:18.662,95578.93519558122,13766497335.235184,1898107671781.8472,bitcoin
2025-05-04 21:09:59.302,95732.77578576689,13895042319.496166,1901188923385.047,bitcoin
2025-05-04 22:06:40.159,95492.48013580107,14068680601.878597,1899080344683.0422,bitcoin
2025-05-04 23:09:08.045,94990.11188430124,15174102004.349886,1887233991284.561,bitcoin
2025-05-05 00:09:17.003,94303.45616731183,15337945932.998358,1872855434838.7412,bitcoin
2025-05-05 01:08:03.382,94665.39195249154,16716963806.507236,1880989279217.8171,bitcoin
2025-05-05 02:07:07.142,93904.08029713292,17792385906.583412,1864627463169.58,bitcoin
2025-05-05 03:04:42.661,94283.45228200975,17623999191.869003,1872540463125.6538,bitcoin
2025-05-05 04:02:58.626,94081.95126956061,18549845585.204903,1869029364045.457,bitcoin
2025-05-05 05:09:13.551,94388.68665108354,18760244931.381977,1874523065530.1807,bitcoin
2025-05-05 06:07:54.548,94662.83806875185,19577609066.491955,1879136054967.1443,bitcoin
2025-05-05 07:08:27.610,94728.12709624284,19428317840.016903,1881482498472.6162,bitcoin
2025-05-05 08:04:59.631,94736.51570501548,19082667747.17134,1881500567433.55,bitcoin
2025-05-05 09:04:43.070,94552.9528661461,19198166306.065918,1877817460673.0825,bitcoin
2025-05-05 10:04:57.927,94588.80144204857,19595631687.88803,1878576787109.1921,bitcoin
2025-05-05 11:04:58.578,94133.1803452243,18998561174.200825,1869597341843.1572,bitcoin
2025-05-05 12:04:59.450,94088.5057159754,19260379103.68332,1868669927847.6604,bitcoin
2025-05-05 13:12:53.495,94280.48803833337,20030057044.716766,1873118998653.201,bitcoin
2025-05-05 14:09:26.809,94365.43018781069,21540573038.49376,1874152782951.0442,bitcoin
2025-05-05 15:09:50.134,93831.61281503776,22466581379.382545,1864084611555.5193,bitcoin
2025-05-05 16:01:40.480,93724.80501461533,22923116845.38757,1861572387068.2832,bitcoin
2025-05-05 17:09:53.544,94207.40183338308,23058770916.36305,1870934892293.9473,bitcoin
2025-05-05 18:05:51.846,94488.70233451825,23781987361.27848,1876281154755.891,bitcoin
2025-05-05 19:04:51.322,94732.07505209661,23420092336.54965,1881899758869.7466,bitcoin
2025-05-05 20:04:54.482,94381.49765604567,25046756887.28525,1875025736036.4248,bitcoin
2025-05-05 21:04:41.432,94236.88089735083,21984004933.276134,1871054367132.9421,bitcoin
2025-05-05 22:04:55.318,94712.89911153041,26001538329.80358,1881751087655.1033,bitcoin
2025-05-05 23:04:48.592,95036.71686518363,25378035819.8624,1887505605058.7324,bitcoin
2025-05-06 00:09:49.205,94719.67050036856,23732519817.92345,1881913934868.9094,bitcoin
2025-05-06 01:08:59.992,94553.5512061966,23151159593.99601,1878310315533.6946,bitcoin
2025-05-06 02:09:50.128,94311.76641275226,21827656340.527126,1873521501172.0308,bitcoin
2025-05-06 03:05:39.897,94288.01718818802,21175450103.261856,1872630621542.4055,bitcoin
2025-05-06 04:09:44.727,94409.2116200293,20934628284.134094,1875020012379.6582,bitcoin
2025-05-06 05:05:00.064,94559.93816867477,20848573100.516815,1877683805586.4114,bitcoin
2025-05-06 06:07:55.424,94372.28734827018,20540846526.019226,1873592457246.6094,bitcoin
2025-05-06 07:04:58.471,94461.28594893696,19788700957.014782,1875858233085.7046,bitcoin
2025-05-06 08:03:07.465,94408.13275180699,19768686093.92417,1875036539954.629,bitcoin
2025-05-06 09:04:56.196,94330.85226969632,20077134342.464615,1872868273057.1394,bitcoin
2025-05-06 10:04:52.634,94175.29764102303,20062576427.67304,1870405105325.8857,bitcoin
2025-05-06 11:09:22.112,93991.7353270022,20181175655.001976,1866032927920.5017,bitcoin
2025-05-06 12:07:51.682,93846.01249611624,20077610017.00426,1862438448721.336,bitcoin
2025-05-06 13:09:33.248,93860.7540418781,20285332913.829884,1865048893495.7356,bitcoin
2025-05-06 14:09:49.721,93903.87572706376,19986865496.570137,1864539668803.0881,bitcoin
2025-05-06 15:12:04.775,94186.6533764946,20145051806.55393,1870708512355.879,bitcoin
2025-05-06 16:01:43.461,94551.00991495204,20277719576.046387,1877865714042.0623,bitcoin
2025-05-06 17:04:56.579,94307.86688268195,20513518682.020317,1873250286132.7773,bitcoin
2025-05-06 18:04:59.414,94534.4462606627,20433734654.717068,1877782654817.0212,bitcoin
2025-05-06 19:06:58.191,95022.10980979039,20694863030.78905,1887302358942.348,bitcoin
2025-05-06 20:06:19.108,94954.2912644009,20836277064.52804,1885809164096.4565,bitcoin
2025-05-06 21:07:55.007,94742.59542490661,20904168969.232765,1881455811233.1409,bitcoin
2025-05-06 22:09:48.663,95136.89593991211,21224758700.89798,1887226840402.0051,bitcoin
2025-05-06 23:09:28.708,96288.68626769505,21962878769.917686,1911646709932.487,bitcoin
2025-05-07 00:09:30.173,96815.80313214885,23583068889.850594,1923490920535.1528,bitcoin
2025-05-07 01:09:05.761,97454.99383963464,26686621727.495296,1934195322359.698,bitcoin
2025-05-07 02:09:46.452,97205.98482172143,27405196995.309204,1931016069875.4272,bitcoin
2025-05-07 03:09:40.556,96547.14987059082,28192310062.666946,1917561616398.4907,bitcoin
2025-05-07 04:12:27.375,96556.62015334367,29152491540.192986,1917592367039.6545,bitcoin
2025-05-07 05:24:27.734,96491.500021853,29168315978.07153,1916133460646.769,bitcoin
2025-05-07 06:03:44.021,96354.63080106633,29444882134.634876,1913976432548.1682,bitcoin
2025-05-07 07:04:49.369,96538.03334234984,29736324441.529797,1917078084410.5425,bitcoin
2025-05-07 08:09:29.916,96925.96210528578,29997938303.574097,1925066209343.3882,bitcoin
2025-05-07 09:04:47.114,97003.63646893593,29308912699.243076,1926270250575.721,bitcoin
2025-05-07 10:02:41.560,96986.15290872475,29776687326.632595,1926376215398.5461,bitcoin
2025-05-07 11:09:49.364,96986.48455649219,28932572151.250866,1926868481532.0493,bitcoin
2025-05-07 12:02:10.150,97017.36703189345,28603439755.01113,1927139494337.2673,bitcoin
2025-05-07 13:02:11.284,96968.99773463995,28146016760.905704,1925963354111.2463,bitcoin
2025-05-07 14:08:13.301,97041.28165831216,27759168930.282608,1927050046991.3298,bitcoin
2025-05-07 15:04:58.086,96946.47681288401,29189110413.984695,1925631246706.1584,bitcoin
2025-05-07 16:03:13.531,96941.07608759051,31512541839.84629,1925212190197.6865,bitcoin
2025-05-07 17:09:41.769,96863.98868038424,35572913499.155464,1923870477446.286,bitcoin
2025-05-07 18:03:11.534,96212.81842184125,45784712344.29929,1916750932734.4688,bitcoin
2025-05-07 19:04:09.366,96306.502609734,54497342671.77893,1912381679853.9502,bitcoin
2025-05-07 20:06:50.645,96148.7571218679,60803720809.55514,1909853961760.4436,bitcoin
2025-05-07 21:01:26.385,96623.98416478802,61845413639.721954,1918921073594.61,bitcoin
2025-05-07 22:04:48.823,97096.195573126,63823410240.06916,1928231566300.5796,bitcoin
2025-05-07 23:07:58.517,97277.49264928911,65322517425.90997,1931984866433.4807,bitcoin
2025-05-08 00:04:54.590,97035.80181467332,64294382876.089485,1926983437069.1514,bitcoin
2025-05-08 01:09:31.406,97921.8716635437,64442698651.363075,1937616805840.3616,bitcoin
2025-05-08 02:08:57.651,97950.20260938423,64806824806.842606,1945562370727.7705,bitcoin
2025-05-08 03:26:43.689,98712.46826631304,65580157315.28061,1960593842986.0881,bitcoin
2025-05-08 04:04:52.671,99037.21087966081,67817650619.92743,1965696389939.6575,bitcoin
2025-05-08 05:04:48.012,99095.08778875701,69223303702.84398,1968241635789.299,bitcoin
2025-05-08 06:04:25.735,98684.10898485525,70249735551.17715,1960099637687.4495,bitcoin
2025-05-08 07:04:33.476,98990.04978777783,70439756529.95935,1966045956258.8792,bitcoin
2025-05-08 08:04:43.416,99109.17249310363,71045846860.22437,1968415903728.8389,bitcoin
2025-05-08 09:04:46.578,99645.29105191333,72978907683.79109,1979223439320.0422,bitcoin
2025-05-08 10:04:46.753,99763.50394686138,73479080547.37686,1981371861610.2688,bitcoin
2025-05-08 11:04:39.179,99810.2089598869,34809596347.28922,1982564272185.416,bitcoin
2025-05-08 12:04:49.477,99572.56913879959,74942396521.96117,1977892927367.3193,bitcoin
2025-05-08 13:04:21.761,99380.82080975642,75189332461.58287,1973857927343.5273,bitcoin
2025-05-08 14:01:45.550,99445.01176371268,75668767394.47055,1975574367917.5134,bitcoin
2025-05-08 15:03:22.293,99883.30449934515,75499295055.405,1979112205675.3499,bitcoin
2025-05-08 16:01:55.878,101783.94854609821,79276284342.88257,2010658048115.2246,bitcoin
