timestamp,price_usd,volume_24h,market_cap,coin
2025-04-26 12:08:12.713,1788.432261371247,15810231654.804523,215838719701.16507,ethereum
2025-04-26 13:09:39.373,1794.5000517080884,15201576111.46606,216633268874.17386,ethereum
2025-04-26 14:09:46.961,1788.364469587394,14569602055.39264,215951068022.95282,ethereum
2025-04-26 15:09:59.881,1794.4272239985369,12976017046.170084,216645121917.4482,ethereum
2025-04-26 16:04:47.118,1801.5136943697014,11732213510.735413,217493021073.69534,ethereum
2025-04-26 17:04:52.609,1802.1317192982588,11481713229.460808,217506949922.27518,ethereum
2025-04-26 18:02:10.757,1805.0747288998687,10956651904.094183,217917574609.86246,ethereum
2025-04-26 19:04:53.998,1805.7243532621505,10694990936.035578,218110452189.7756,ethereum
2025-04-26 20:09:48.622,1812.7798198779356,10580599565.175339,218839225138.99173,ethereum
2025-04-26 21:08:56.244,1809.537213726699,10447299896.005878,218363373972.14557,ethereum
2025-04-26 22:04:49.415,1813.3620789012568,10129824148.23383,218822825973.8835,ethereum
2025-04-26 23:06:10.177,1817.3360676227048,10207083201.406979,219408250242.12488,ethereum
2025-04-27 00:09:38.431,1821.8866227731005,10249795580.325993,219938668720.12994,ethereum
2025-04-27 01:04:30.273,1843.6786141975185,10628737339.888447,222603261272.6973,ethereum
2025-04-27 02:04:56.571,1809.964704350854,11278491415.039534,218873401827.42725,ethereum
2025-04-27 03:04:55.843,1813.3902817412384,10351936409.831568,218823415488.48315,ethereum
2025-04-27 04:06:10.831,1809.506182403057,11050347374.0326,218431583177.11472,ethereum
2025-04-27 05:05:12.354,1799.5009383870654,11428001045.187984,217270063876.2503,ethereum
2025-04-27 06:05:14.445,1797.8640034016555,11455094287.543812,216964282575.06235,ethereum
2025-04-27 07:01:50.924,1801.0156125464807,11708146912.192783,217355652780.62064,ethereum
2025-04-27 08:04:59.620,1804.079670133237,11446018202.954157,217787691156.1404,ethereum
2025-04-27 09:04:56.964,1810.896176637284,9547444579.94137,218673599565.71268,ethereum
2025-04-27 10:04:41.804,1810.8535492453311,9518027991.027662,218586154969.62463,ethereum
2025-04-27 11:05:35.223,1809.2695480602429,9673009508.22763,218429515264.88065,ethereum
2025-04-27 12:06:11.537,1808.1424015587456,9386065446.180714,218308123572.19308,ethereum
2025-04-27 13:11:40.044,1797.8704081722326,9449313224.897036,217188452748.53696,ethereum
2025-04-27 14:09:57.027,1797.6295933680549,9540003243.52806,216980379164.36862,ethereum
2025-04-27 15:03:10.192,1798.505837901598,9637693231.706413,217178626913.4728,ethereum
